30.257506964806886,1.0 9.484736597187926 89.96022831803599 853.2490698194575 8092.842679033164 76758.48113311024 728033.9751477696 6905210.488080255 6.549410262758069E7 6.211943120917964E8
20.40161158055054,1.0 4.276406714135682 18.28765438470474 78.2054479965442 334.43830289441047 1430.1942039617998 6116.092096340178 26154.897305061313 111848.97844289345 478311.7223824067
18.84760443280723,1.0 8.231501809431638 67.75762203867633 557.7469884141492 4591.095344336116 37791.60963417591 311081.70308505313 2560669.6018256904 2.107815646078476E7 1.735048830464329E8
12.981144728194442,1.0 2.495941471233066 6.229723827821083 15.54902605618744 38.80945897092176 96.86613812164177 241.77221129599596 603.4492887653998 1506.1741056156595 3759.3224131034967
29.521021782823624,1.0 9.319087154574861 86.84538539456219 809.3197154645677 7542.1209643300335 70285.68259693778 654998.4018396487 6103987.192850933 5.68835886405866E7 5.301031202066111E8
25.672291803203894,1.0 8.35834265366975 69.86189191615507 583.9296310688649 4880.683942104534 40794.42877237334 340973.81404022063 2849975.9736768333 2.3821075742717054E7 1.9910471343664977E8
25.27597728721159,1.0 6.439975841857909 41.47328884371348 267.08697823591 1720.0336875140895 11076.975394772513 71335.45394318945 459398.6000621076 2958515.8861833164 1.9052770834773403E7
29.927127181010494,1.0 8.941302723002947 79.9468943843799 714.829384454685 6391.505921707196 57148.38930185001 510981.048879864 4568836.243752429 4.085134794721815E7 3.652642686388025E8
26.548571171738345,1.0 8.26790154484977 68.35819595532922 565.1788339422098 4672.842954267189 38634.60548042606 319427.114336276 2640991.932087801 2.183546127524451E7 1.8053344401010144E8
16.62260738905047,1.0 3.4141455280135045 11.656389686454611 39.79661072079175 135.87142052248544 463.88480276168593 1583.7702248622365 5407.222030614347 18461.042914798076 63028.68711002324
15.142302306875504,1.0 1.5606739309354067 2.4357031187013747 3.801338360855304 5.93264£9682451603 9.258931700774436 14.45017333371009 22.552008819419317 35.19633225469311 54.92999821444054
26.5210202776811,1.0 8.650479799318285 74.83080075841372 647.3223303274693 5599.648742145411 48439.64832720692 419026.19934058527 3624777.67278085 3.1356066035410687E7 2.712450158254103E8
13.74205952926432,1.0 2.4099181970169647 5.807705716313498 13.996095688663345 33.72944568730048 81.28520493712081 195.89069452622067 472.0805493650307 1137.6755063725532 2741.7049051077056
17.32722104349171,1.0 5.727534719211359 32.80465395977154 187.88979450630592 1076.1453214203548 6163.65969135195 35302.57487962186 202196.723300593 1158088.7528149188 6632993.53967563
26.421543939071526,1.0 9.38513678340262 88.08079244317688 826.6502850697109 7758.225997418006 72812.01218231821 683350.6938058343 6413339.732400836 6.019007062701261E7 5.648920458371776E8
19.67374043660181,1.0 4.548111279726276 20.685316212773387 94.07911999201946 427.88230682242556 1946.056346054373 8850.880818472797 40254.79088600906 183083.26849168033 832683.0785561657
28.6094526582108,1.0 8.55949360278985 73.26493073620037 627.1107059453484 5367.750075780236 45945.22243501567 393267.8375112733 3366173.539360742 2.8812740876038738E7 2.4662247120729518E8
17.301350264756024,1.0 1.8175013306206944 3.303311086807995 6.0037722957276225 10.911864136228616 19.83232758714774 36.04528177894653 65.51234759583319 119.06877892751227 216.40766413613485
15.461344451059967,1.0 2.8329589568944966 8.025656451448754 22.73635532908985 64.41116147668102 182.47417682934122 516.9418536506324 1464.4750544932033 4148.797722775076 11753.373669079143
15.026915032170178,1.0 4.945271734548243 24.455712528521783 120.94014391553611 598.0818752776973 2957.677392756404 14626.518410310588 72332.10806935844 357701.92953568714 1768933.241526201
18.034662456789118,1.0 3.9696931446264907 15.758463662494556 62.5562651708503 248.32917700216134 985.7906315562183 3913.2863121257383 15534.545846206225 61667.38015057078 244800.57623079655
16.365643611844305,1.0 1.8607656020271846 3.4624486256875904 6.442805301465767 11.988550485525884 22.307882361632867 41.5097401525954 77.23989662503617 143.72534274400292 267.43917391760806
22.20856311771316,1.0 6.131346110116339 37.59340512203876 230.49817826104 1413.2641086697301 8665.211395259184 53129.410181658175 325754.80245008523 1997315.4408540467 1.224623225895576E7
5.61964001794528,1.0 0.26174171905286814 0.06850872749275055 0.01793159210407702 0.0046934457426759555 0.00122847055696937 3.2154199538699733E-4 8.416095462028207E-5 2.2028432939443054E-5 5.76575990561065E-6
